target,model,finger_print_method,optimized_for,metric,metric_type,metric_value,n_samples,n_correct,n_incorrect,parameters,resampling
NR-Aromatase,LogisticRegression,mhfp,f1_weighted,roc_auc,val,0.7698091849935316,1586.0,,,"{'C': 1, 'l1_ratio': 1.0}",smoten_enn
NR-Aromatase,LogisticRegression,mhfp,f1_weighted,pr_auc,val,0.249291534293283,1586.0,,,"{'C': 1, 'l1_ratio': 1.0}",smoten_enn
NR-Aromatase,LogisticRegression,mhfp,f1_weighted,accuracy,train,0.9996329377217668,8173.0,8170.0,3.0,"{'C': 1, 'l1_ratio': 1.0}",smoten_enn
NR-Aromatase,LogisticRegression,mhfp,f1_weighted,f1_weighted,train,0.9996329383482232,8173.0,,,"{'C': 1, 'l1_ratio': 1.0}",smoten_enn
NR-Aromatase,LogisticRegression,mhfp,f1_weighted,f1_macro,train,0.9996329297866496,8173.0,,,"{'C': 1, 'l1_ratio': 1.0}",smoten_enn
NR-Aromatase,LogisticRegression,mhfp,f1_weighted,roc_auc,train,0.9999597881605564,8173.0,,,"{'C': 1, 'l1_ratio': 1.0}",smoten_enn
NR-Aromatase,LogisticRegression,mhfp,f1_weighted,pr_auc,train,0.9999512139360124,8173.0,,,"{'C': 1, 'l1_ratio': 1.0}",smoten_enn
NR-Aromatase,LogisticRegression,mhfp,f1_weighted,n,train,8173.0,8173.0,,,"{'C': 1, 'l1_ratio': 1.0}",smoten_enn
NR-Aromatase,LogisticRegression,mhfp,f1_weighted,accuracy,test,0.9191374663072776,742.0,681.9999999999999,60.000000000000114,"{'C': 1, 'l1_ratio': 1.0}",smoten_enn
NR-Aromatase,LogisticRegression,mhfp,f1_weighted,f1_weighted,test,0.8949816429467359,742.0,,,"{'C': 1, 'l1_ratio': 1.0}",smoten_enn
NR-Aromatase,LogisticRegression,mhfp,f1_weighted,f1_macro,test,0.5502121640735502,742.0,,,"{'C': 1, 'l1_ratio': 1.0}",smoten_enn
NR-Aromatase,LogisticRegression,mhfp,f1_weighted,roc_auc,test,0.6236650019208606,742.0,,,"{'C': 1, 'l1_ratio': 1.0}",smoten_enn
NR-Aromatase,LogisticRegression,mhfp,f1_weighted,pr_auc,test,0.2008334484104298,742.0,,,"{'C': 1, 'l1_ratio': 1.0}",smoten_enn
NR-Aromatase,LogisticRegression,mhfp,f1_weighted,n,test,742.0,742.0,,,"{'C': 1, 'l1_ratio': 1.0}",smoten_enn
NR-Aromatase,BalancedRandomForest,morgan_2048,f1_weighted,selection,val,0.4527872327897296,1586.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
NR-Aromatase,BalancedRandomForest,morgan_2048,f1_weighted,n,val,1586.0,1586.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
NR-Aromatase,BalancedRandomForest,morgan_2048,f1_weighted,accuracy,val,0.9836065573770492,1586.0,1560.0,26.0,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
NR-Aromatase,BalancedRandomForest,morgan_2048,f1_weighted,f1_weighted,val,0.9812743049238142,1586.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
NR-Aromatase,BalancedRandomForest,morgan_2048,f1_weighted,f1_macro,val,0.7861425163364797,1586.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
NR-Aromatase,BalancedRandomForest,morgan_2048,f1_weighted,roc_auc,val,0.8379123544631306,1586.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
NR-Aromatase,BalancedRandomForest,morgan_2048,f1_weighted,pr_auc,val,0.4527872327897296,1586.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
NR-Aromatase,BalancedRandomForest,morgan_2048,f1_weighted,accuracy,train,0.8713235294117647,4352.0,3792.0,560.0,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
NR-Aromatase,BalancedRandomForest,morgan_2048,f1_weighted,f1_weighted,train,0.8962381876378473,4352.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
NR-Aromatase,BalancedRandomForest,morgan_2048,f1_weighted,f1_macro,train,0.6416868382486127,4352.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
NR-Aromatase,BalancedRandomForest,morgan_2048,f1_weighted,roc_auc,train,0.864424104192444,4352.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
NR-Aromatase,BalancedRandomForest,morgan_2048,f1_weighted,pr_auc,train,0.4019565260485562,4352.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
NR-Aromatase,BalancedRandomForest,morgan_2048,f1_weighted,n,train,4352.0,4352.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
NR-Aromatase,BalancedRandomForest,morgan_2048,f1_weighted,accuracy,test,0.8517520215633423,742.0,632.0,110.0,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
NR-Aromatase,BalancedRandomForest,morgan_2048,f1_weighted,f1_weighted,test,0.8625329281816304,742.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
NR-Aromatase,BalancedRandomForest,morgan_2048,f1_weighted,f1_macro,test,0.5547870483504975,742.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
NR-Aromatase,BalancedRandomForest,morgan_2048,f1_weighted,roc_auc,test,0.6880010244589576,742.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
NR-Aromatase,BalancedRandomForest,morgan_2048,f1_weighted,pr_auc,test,0.2285582983759575,742.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
NR-Aromatase,BalancedRandomForest,morgan_2048,f1_weighted,n,test,742.0,742.0,,,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
NR-Aromatase,RandomForest,morgan_2048,f1_weighted,selection,val,0.4658868474507622,1586.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-Aromatase,RandomForest,morgan_2048,f1_weighted,n,val,1586.0,1586.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-Aromatase,RandomForest,morgan_2048,f1_weighted,accuracy,val,0.9836065573770492,1586.0,1560.0,26.0,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-Aromatase,RandomForest,morgan_2048,f1_weighted,f1_weighted,val,0.9809269950974197,1586.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-Aromatase,RandomForest,morgan_2048,f1_weighted,f1_macro,val,0.7791559554413025,1586.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-Aromatase,RandomForest,morgan_2048,f1_weighted,roc_auc,val,0.8377829883570505,1586.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-Aromatase,RandomForest,morgan_2048,f1_weighted,pr_auc,val,0.4658868474507622,1586.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-Aromatase,RandomForest,morgan_2048,f1_weighted,accuracy,train,0.7494521548575602,8214.0,6156.0,2058.0,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-Aromatase,RandomForest,morgan_2048,f1_weighted,f1_weighted,train,0.7398256357109608,8214.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-Aromatase,RandomForest,morgan_2048,f1_weighted,f1_macro,train,0.7398256357109608,8214.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-Aromatase,RandomForest,morgan_2048,f1_weighted,roc_auc,train,0.871538517768751,8214.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-Aromatase,RandomForest,morgan_2048,f1_weighted,pr_auc,train,0.8760017805211097,8214.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-Aromatase,RandomForest,morgan_2048,f1_weighted,n,train,8214.0,8214.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-Aromatase,RandomForest,morgan_2048,f1_weighted,accuracy,test,0.889487870619946,742.0,660.0,82.0,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-Aromatase,RandomForest,morgan_2048,f1_weighted,f1_weighted,test,0.8834669492950771,742.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-Aromatase,RandomForest,morgan_2048,f1_weighted,f1_macro,test,0.5683720666269402,742.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-Aromatase,RandomForest,morgan_2048,f1_weighted,roc_auc,test,0.6982968369829683,742.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-Aromatase,RandomForest,morgan_2048,f1_weighted,pr_auc,test,0.2316007258703631,742.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-Aromatase,RandomForest,morgan_2048,f1_weighted,n,test,742.0,742.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 20, 'n_estimators': 200}",random_over
NR-Aromatase,XGBoost,morgan_2048,f1_weighted,selection,val,0.5236781522638349,1586.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-Aromatase,XGBoost,morgan_2048,f1_weighted,n,val,1586.0,1586.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-Aromatase,XGBoost,morgan_2048,f1_weighted,accuracy,val,0.9842370744010088,1586.0,1561.0,25.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-Aromatase,XGBoost,morgan_2048,f1_weighted,f1_weighted,val,0.9824563254839679,1586.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-Aromatase,XGBoost,morgan_2048,f1_weighted,f1_macro,val,0.8036691342130673,1586.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-Aromatase,XGBoost,morgan_2048,f1_weighted,roc_auc,val,0.8145617723156533,1586.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-Aromatase,XGBoost,morgan_2048,f1_weighted,pr_auc,val,0.5236781522638349,1586.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-Aromatase,XGBoost,morgan_2048,f1_weighted,accuracy,train,0.7945578231292517,735.0,584.0,151.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-Aromatase,XGBoost,morgan_2048,f1_weighted,f1_weighted,train,0.7774847466601983,735.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-Aromatase,XGBoost,morgan_2048,f1_weighted,f1_macro,train,0.7360698581956628,735.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-Aromatase,XGBoost,morgan_2048,f1_weighted,roc_auc,train,0.8587963348604748,735.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-Aromatase,XGBoost,morgan_2048,f1_weighted,pr_auc,train,0.7756968605180414,735.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-Aromatase,XGBoost,morgan_2048,f1_weighted,n,train,735.0,735.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-Aromatase,XGBoost,morgan_2048,f1_weighted,accuracy,test,0.8692722371967655,742.0,645.0,97.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-Aromatase,XGBoost,morgan_2048,f1_weighted,f1_weighted,test,0.8769332972794609,742.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-Aromatase,XGBoost,morgan_2048,f1_weighted,f1_macro,test,0.5939247248128277,742.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-Aromatase,XGBoost,morgan_2048,f1_weighted,roc_auc,test,0.7242924830323985,742.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-Aromatase,XGBoost,morgan_2048,f1_weighted,pr_auc,test,0.21610948556356807,742.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-Aromatase,XGBoost,morgan_2048,f1_weighted,n,test,742.0,742.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.8}",random_under
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,selection,val,0.0252206809583858,1586.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smote
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,n,val,1586.0,1586.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smote
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,accuracy,val,0.974779319041614,1586.0,1545.9999999999998,40.00000000000023,"{'C': 0.001, 'l1_ratio': 1.0}",smote
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,f1_weighted,val,0.9623300301649652,1586.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smote
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,f1_macro,val,0.4936143039591315,1586.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smote
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,roc_auc,val,0.5,1586.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smote
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,pr_auc,val,0.0252206809583858,1586.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smote
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,accuracy,train,0.5,8214.0,4107.0,4107.0,"{'C': 0.001, 'l1_ratio': 1.0}",smote
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,f1_weighted,train,0.3333333333333333,8214.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smote
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,f1_macro,train,0.3333333333333333,8214.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smote
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,roc_auc,train,0.5,8214.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smote
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,pr_auc,train,0.5,8214.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smote
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,n,train,8214.0,8214.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smote
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,accuracy,test,0.9231805929919138,742.0,685.0,57.0,"{'C': 0.001, 'l1_ratio': 1.0}",smote
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,f1_weighted,test,0.886305124315993,742.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smote
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,f1_macro,test,0.4800280308339173,742.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smote
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,roc_auc,test,0.5,742.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smote
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,pr_auc,test,0.0768194070080862,742.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smote
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,n,test,742.0,742.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smote
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,selection,val,0.0252206809583858,1586.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smoteenn
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,n,val,1586.0,1586.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smoteenn
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,accuracy,val,0.974779319041614,1586.0,1545.9999999999998,40.00000000000023,"{'C': 0.001, 'l1_ratio': 1.0}",smoteenn
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,f1_weighted,val,0.9623300301649652,1586.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smoteenn
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,f1_macro,val,0.4936143039591315,1586.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smoteenn
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,roc_auc,val,0.5,1586.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smoteenn
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,pr_auc,val,0.0252206809583858,1586.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smoteenn
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,accuracy,train,0.5044215180545321,8142.0,4107.0,4035.0,"{'C': 0.001, 'l1_ratio': 1.0}",smoteenn
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,f1_weighted,train,0.3382576822026227,8142.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smoteenn
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,f1_macro,train,0.3352926769532207,8142.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smoteenn
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,roc_auc,train,0.5,8142.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smoteenn
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,pr_auc,train,0.4955784819454679,8142.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smoteenn
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,n,train,8142.0,8142.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smoteenn
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,accuracy,test,0.9231805929919138,742.0,685.0,57.0,"{'C': 0.001, 'l1_ratio': 1.0}",smoteenn
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,f1_weighted,test,0.886305124315993,742.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smoteenn
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,f1_macro,test,0.4800280308339173,742.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smoteenn
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,roc_auc,test,0.5,742.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smoteenn
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,pr_auc,test,0.0768194070080862,742.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smoteenn
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,n,test,742.0,742.0,,,"{'C': 0.001, 'l1_ratio': 1.0}",smoteenn
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,selection,val,0.1776493677179473,1586.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smoten
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,n,val,1586.0,1586.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smoten
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,accuracy,val,0.974779319041614,1586.0,1545.9999999999998,40.00000000000023,"{'C': 0.01, 'l1_ratio': 1.0}",smoten
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,f1_weighted,val,0.9706569155344914,1586.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smoten
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,f1_macro,val,0.6602399314481576,1586.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smoten
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,roc_auc,val,0.6914456662354463,1586.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smoten
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,pr_auc,val,0.1776493677179473,1586.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smoten
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,accuracy,train,0.8287070854638422,8214.0,6807.0,1407.0,"{'C': 0.01, 'l1_ratio': 1.0}",smoten
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,f1_weighted,train,0.8286220210724173,8214.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smoten
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,f1_macro,train,0.8286220210724173,8214.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smoten
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,roc_auc,train,0.9061952106687858,8214.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smoten
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,pr_auc,train,0.90206133864359,8214.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smoten
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,n,train,8214.0,8214.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smoten
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,accuracy,test,0.7789757412398922,742.0,578.0,164.0,"{'C': 0.01, 'l1_ratio': 1.0}",smoten
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,f1_weighted,test,0.8186411532460419,742.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smoten
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,f1_macro,test,0.522094977771494,742.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smoten
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,roc_auc,test,0.6283903188628506,742.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smoten
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,pr_auc,test,0.1293692530584663,742.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smoten
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,n,test,742.0,742.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smoten
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,selection,val,0.1643945816982983,1586.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smoten_enn
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,n,val,1586.0,1586.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smoten_enn
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,accuracy,val,0.9741488020176544,1586.0,1545.0,41.0,"{'C': 0.01, 'l1_ratio': 1.0}",smoten_enn
NR-Aromatase,LogisticRegression,morgan_2048,f1_weighted,f1_weighted,val,0.9696353599420507,1586.0,,,"{'C': 0.01, 'l1_ratio': 1.0}",smoten_enn
